parameter,value,timestamp
humidity,50.48,1560405570.5510101
Full_Spectrum,428,1560405571.448294
Infrared,76,1560405571.448294
Visible,352,1560405571.448294
temperature,17.24,1560406064.8241732
humidity,50.12,1560406064.8241732
Full_Spectrum,515,1560406065.757146
Infrared,96,1560406065.757146
Visible,419,1560406065.757146
temperature,17.24,1560406471.2849104
humidity,49.99,1560406471.2849104
Full_Spectrum,554,1560406472.3711777
Infrared,102,1560406472.3711777
Visible,452,1560406472.3711777
temperature,17.24,1560406965.566723
humidity,49.87,1560406965.566723
Full_Spectrum,569,1560406966.6558728
Infrared,99,1560406966.6558728
Visible,470,1560406966.6558728
temperature,17.24,1560407372.1796875
humidity,49.63,1560407372.1796875
Full_Spectrum,594,1560407373.1688178
Infrared,103,1560407373.1688178
Visible,491,1560407373.1688178
temperature,17.2,1560407866.4599903
humidity,49.63,1560407866.4599903
Full_Spectrum,649,1560407867.3979774
Infrared,113,1560407867.3979774
Visible,536,1560407867.3979774
temperature,17.2,1560408272.9571455
humidity,49.75,1560408272.9571455
Full_Spectrum,684,1560408273.8989606
Infrared,119,1560408273.8989606
Visible,565,1560408273.8989606
temperature,17.15,1560408767.2076168
humidity,51.46,1560408767.2076168
Full_Spectrum,751,1560408768.1146445
Infrared,131,1560408768.1146445
Visible,620,1560408768.1146445
temperature,17.15,1560409173.6783426
humidity,51.95,1560409173.6783426
Full_Spectrum,790,1560409174.5178814
Infrared,138,1560409174.5178814
Visible,652,1560409174.5178814
temperature,17.15,1560409667.8987968
humidity,52.56,1560409667.8987968
Full_Spectrum,840,1560409669.0506084
Infrared,149,1560409669.0506084
Visible,691,1560409669.0506084
temperature,17.15,1560410074.3129385
humidity,52.68,1560410074.3129385
Full_Spectrum,854,1560410075.4211714
Infrared,149,1560410075.4211714
Visible,705,1560410075.4211714
temperature,17.15,1560410568.838485
humidity,52.68,1560410568.838485
Full_Spectrum,901,1560410570.0118952
Infrared,158,1560410570.0118952
Visible,743,1560410570.0118952
temperature,17.2,1560410975.2252944
humidity,52.56,1560410975.2252944
Full_Spectrum,959,1560410976.0253258
Infrared,170,1560410976.0253258
Visible,789,1560410976.0253258
temperature,17.2,1560411469.7947333
humidity,52.31,1560411469.7947333
Full_Spectrum,1022,1560411470.509424
Infrared,183,1560411470.509424
Visible,839,1560411470.509424
temperature,17.2,1560411875.8191874
humidity,52.43,1560411875.8191874
Full_Spectrum,1058,1560411876.7140882
Infrared,190,1560411876.7140882
Visible,868,1560411876.7140882
temperature,17.24,1560412370.3056288
humidity,51.95,1560412370.3056288
Full_Spectrum,1213,1560412371.147021
Infrared,230,1560412371.147021
Visible,983,1560412371.147021
temperature,17.28,1560412776.5061553
humidity,51.82,1560412776.5061553
Full_Spectrum,1492,1560412777.6019833
Infrared,314,1560412777.6019833
Visible,1178,1560412777.6019833
temperature,17.28,1560413270.961247
humidity,51.7,1560413270.961247
Full_Spectrum,1547,1560413277.009905
Infrared,331,1560413277.009905
Visible,1216,1560413277.009905
temperature,17.37,1560413678.1332462
humidity,51.34,1560413678.1332462
Full_Spectrum,1705,1560413679.2585723
Infrared,387,1560413679.2585723
Visible,1318,1560413679.2585723
temperature,17.45,1560414172.8061104
humidity,51.09,1560414172.8061104
Full_Spectrum,5937,1560414173.608347
Infrared,1614,1560414173.608347
Visible,4323,1560414173.608347
temperature,17.8,1560414579.0935147
humidity,50.6,1560414579.0935147
Full_Spectrum,13658,1560414580.1996076
Infrared,3851,1560414580.1996076
Visible,9807,1560414580.1996076
temperature,18.31,1560415073.4412568
humidity,49.51,1560415073.4412568
Full_Spectrum,17778,1560415074.581367
Infrared,5049,1560415074.581367
Visible,12729,1560415074.581367
temperature,19.21,1560415480.0033057
humidity,47.55,1560415480.0033057
Full_Spectrum,21136,1560415481.0767117
Infrared,6047,1560415481.0767117
Visible,15089,1560415481.0767117
temperature,20.33,1560415974.4192233
humidity,43.41,1560415974.4192233
Full_Spectrum,65535,1560415975.4062054
Infrared,18998,1560415975.4062054
Visible,46537,1560415975.4062054
temperature,20.93,1560416380.890871
humidity,42.19,1560416380.890871
Full_Spectrum,65535,1560416381.914121
Infrared,18414,1560416381.914121
Visible,47121,1560416381.914121
temperature,21.31,1560416875.2609367
humidity,43.04,1560416875.2609367
Full_Spectrum,38214,1560416876.2392094
Infrared,10544,1560416876.2392094
Visible,27670,1560416876.2392094
temperature,21.57,1560417281.73
humidity,43.65,1560417281.73
Full_Spectrum,32915,1560417282.7824578
Infrared,9295,1560417282.7824578
Visible,23620,1560417282.7824578
temperature,22.13,1560417776.0591567
humidity,41.58,1560417776.0591567
Full_Spectrum,31590,1560417777.0653865
Infrared,9001,1560417777.0653865
Visible,22589,1560417777.0653865
temperature,22.51,1560418182.5769694
humidity,42.67,1560418182.5769694
Full_Spectrum,30531,1560418183.5964522
Infrared,8530,1560418183.5964522
Visible,22001,1560418183.5964522
temperature,22.9,1560418676.913194
humidity,41.45,1560418676.913194
Full_Spectrum,27959,1560418677.6343155
Infrared,7784,1560418677.6343155
Visible,20175,1560418677.6343155
temperature,23.24,1560419083.40816
humidity,41.94,1560419083.40816
Full_Spectrum,26319,1560419084.3258963
Infrared,7272,1560419084.3258963
Visible,19047,1560419084.3258963
temperature,26.03,1561111560.2347398
humidity,51.21,1561111560.2347398
Full_Spectrum,16882,1561111561.465969
Infrared,4327,1561111561.465969
Visible,12555,1561111561.465969
temperature,26.25,1561112461.2461863
humidity,51.09,1561112461.2461863
Full_Spectrum,12283,1561112462.2795286
Infrared,3221,1561112462.2795286
Visible,9062,1561112462.2795286
temperature,26.38,1561113362.0621598
humidity,50.12,1561113362.0621598
Full_Spectrum,10184,1561113363.1422384
Infrared,2724,1561113363.1422384
Visible,7460,1561113363.1422384
temperature,26.42,1561114262.9600372
humidity,49.99,1561114262.9600372
Full_Spectrum,8803,1561114263.7679918
Infrared,2302,1561114263.7679918
Visible,6501,1561114263.7679918
temperature,26.72,1561115163.5631332
humidity,49.38,1561115163.5631332
Full_Spectrum,7336,1561115164.6034436
Infrared,2019,1561115164.6034436
Visible,5317,1561115164.6034436
temperature,26.72,1561116064.3930337
humidity,48.77,1561116064.3930337
Full_Spectrum,7037,1561116065.3662472
Infrared,1840,1561116065.3662472
Visible,5197,1561116065.3662472
temperature,26.59,1561116965.1547356
humidity,49.38,1561116965.1547356
Full_Spectrum,6824,1561116966.1335835
Infrared,1748,1561116966.1335835
Visible,5076,1561116966.1335835
temperature,26.59,1561117865.9134626
humidity,49.87,1561117865.9134626
Full_Spectrum,5995,1561117866.8120615
Infrared,1661,1561117866.8120615
Visible,4334,1561117866.8120615
temperature,27.11,1561118766.5769541
humidity,48.29,1561118766.5769541
Full_Spectrum,5094,1561118767.4410064
Infrared,1448,1561118767.4410064
Visible,3646,1561118767.4410064
temperature,27.36,1561119667.24668
humidity,46.94,1561119667.24668
Full_Spectrum,4997,1561119668.2134068
Infrared,1454,1561119668.2134068
Visible,3543,1561119668.2134068
temperature,27.79,1561120568.0049562
humidity,46.58,1561120568.0049562
Full_Spectrum,5637,1561120568.6866667
Infrared,1565,1561120568.6866667
Visible,4072,1561120568.6866667
temperature,27.02,1561121468.4705105
humidity,47.31,1561121468.4705105
Full_Spectrum,5453,1561121469.6665113
Infrared,1518,1561121469.6665113
Visible,3935,1561121469.6665113
temperature,27.19,1561122369.4488485
humidity,47.43,1561122369.4488485
Full_Spectrum,4691,1561122370.547686
Infrared,1285,1561122370.547686
Visible,3406,1561122370.547686
temperature,27.83,1561123270.3374856
humidity,45.97,1561123270.3374856
Full_Spectrum,3943,1561123271.1909778
Infrared,1050,1561123271.1909778
Visible,2893,1561123271.1909778
temperature,27.79,1561124171.0016842
humidity,46.82,1561124171.0016842
Full_Spectrum,3052,1561124171.8278565
Infrared,806,1561124171.8278565
Visible,2246,1561124171.8278565
temperature,27.58,1561125071.6148381
humidity,46.94,1561125071.6148381
Full_Spectrum,3155,1561125072.7706795
Infrared,862,1561125072.7706795
Visible,2293,1561125072.7706795
temperature,28.82,1561125972.5759525
humidity,42.67,1561125972.5759525
Full_Spectrum,3607,1561125973.582288
Infrared,1120,1561125973.582288
Visible,2487,1561125973.582288
temperature,28.22,1561126873.392417
humidity,43.28,1561126873.392417
Full_Spectrum,3723,1561126874.2337072
Infrared,1171,1561126874.2337072
Visible,2552,1561126874.2337072
temperature,29.21,1561127774.0317767
humidity,42.19,1561127774.0317767
Full_Spectrum,2786,1561127774.9433374
Infrared,737,1561127774.9433374
Visible,2049,1561127774.9433374
temperature,29.34,1561128674.7493465
humidity,41.94,1561128674.7493465
Full_Spectrum,2723,1561128675.698026
Infrared,717,1561128675.698026
Visible,2006,1561128675.698026
temperature,29.98,1561129575.7480114
humidity,40.6,1561129575.7480114
Full_Spectrum,2737,1561129576.8186736
Infrared,719,1561129576.8186736
Visible,2018,1561129576.8186736
temperature,30.32,1561130476.6044517
humidity,39.99,1561130476.6044517
Full_Spectrum,2612,1561130477.487699
Infrared,687,1561130477.487699
Visible,1925,1561130477.487699
temperature,31.52,1561131377.271415
humidity,37.43,1561131377.271415
Full_Spectrum,2618,1561131378.0296874
Infrared,720,1561131378.0296874
Visible,1898,1561131378.0296874
temperature,30.07,1561132277.8178308
humidity,39.01,1561132277.8178308
Full_Spectrum,2454,1561132278.671983
Infrared,649,1561132278.671983
Visible,1805,1561132278.671983
temperature,30.02,1561133178.4556744
humidity,39.01,1561133178.4556744
Full_Spectrum,2340,1561133179.5934262
Infrared,576,1561133179.5934262
Visible,1764,1561133179.5934262
temperature,29.77,1561134079.3733194
humidity,41.58,1561134079.3733194
Full_Spectrum,2478,1561134080.1988323
Infrared,620,1561134080.1988323
Visible,1858,1561134080.1988323
temperature,28.99,1561134979.967846
humidity,43.41,1561134979.967846
Full_Spectrum,2513,1561134980.9197955
Infrared,640,1561134980.9197955
Visible,1873,1561134980.9197955
temperature,28.86,1561135880.6952105
humidity,42.55,1561135880.6952105
Full_Spectrum,2030,1561135881.5112078
Infrared,482,1561135881.5112078
Visible,1548,1561135881.5112078
temperature,28.91,1561136781.3008852
humidity,46.46,1561136781.3008852
Full_Spectrum,1846,1561136782.0583608
Infrared,432,1561136782.0583608
Visible,1414,1561136782.0583608
temperature,28.48,1561137681.8348923
humidity,54.75,1561137681.8348923
Full_Spectrum,1215,1561137682.9369514
Infrared,292,1561137682.9369514
Visible,923,1561137682.9369514
temperature,28.39,1561138582.7188332
humidity,53.04,1561138582.7188332
Full_Spectrum,928,1561138583.536867
Infrared,193,1561138583.536867
Visible,735,1561138583.536867
temperature,28.18,1561139483.325836
humidity,47.43,1561139483.325836
Full_Spectrum,796,1561139484.3593562
Infrared,149,1561139484.3593562
Visible,647,1561139484.3593562
temperature,27.71,1561140384.1409283
humidity,46.33,1561140384.1409283
Full_Spectrum,765,1561140385.0216827
Infrared,144,1561140385.0216827
Visible,621,1561140385.0216827
temperature,27.28,1561141284.8091576
humidity,46.09,1561141284.8091576
Full_Spectrum,709,1561141285.9397707
Infrared,131,1561141285.9397707
Visible,578,1561141285.9397707
temperature,26.8,1561142185.7457325
humidity,46.82,1561142185.7457325
Full_Spectrum,645,1561142186.7006955
Infrared,118,1561142186.7006955
Visible,527,1561142186.7006955
temperature,26.59,1561143086.507919
humidity,46.82,1561143086.507919
Full_Spectrum,556,1561143087.4978306
Infrared,100,1561143087.4978306
Visible,456,1561143087.4978306
temperature,26.16,1561143987.3508577
humidity,47.31,1561143987.3508577
Full_Spectrum,541,1561143988.3966696
Infrared,104,1561143988.3966696
Visible,437,1561143988.3966696
temperature,26.12,1561144888.1744576
humidity,47.43,1561144888.1744576
Full_Spectrum,453,1561144889.1781151
Infrared,87,1561144889.1781151
Visible,366,1561144889.1781151
temperature,25.73,1561145788.960769
humidity,47.55,1561145788.960769
Full_Spectrum,308,1561145789.875222
Infrared,58,1561145789.875222
Visible,250,1561145789.875222
temperature,25.52,1561146689.6561058
humidity,48.29,1561146689.6561058
Full_Spectrum,198,1561146690.7452297
Infrared,41,1561146690.7452297
Visible,157,1561146690.7452297
temperature,25.26,1561147590.5299835
humidity,48.9,1561147590.5299835
Full_Spectrum,62,1561147591.218189
Infrared,11,1561147591.218189
Visible,51,1561147591.218189
temperature,25,1561148491.0043926
humidity,49.26,1561148491.0043926
Full_Spectrum,12,1561148492.0582716
Infrared,2,1561148492.0582716
Visible,10,1561148492.0582716
temperature,24.79,1561149391.8419843
humidity,50.12,1561149391.8419843
Full_Spectrum,3,1561149392.786361
Infrared,1,1561149392.786361
Visible,2,1561149392.786361
temperature,24.49,1561150292.5686307
humidity,51.34,1561150292.5686307
Full_Spectrum,2,1561150293.607227
Infrared,1,1561150293.607227
Visible,1,1561150293.607227
temperature,24.27,1561151193.3702798
humidity,51.95,1561151193.3702798
Full_Spectrum,2,1561151194.2094648
Infrared,1,1561151194.2094648
Visible,1,1561151194.2094648
temperature,24.1,1561152093.9757674
humidity,52.68,1561152093.9757674
Full_Spectrum,2,1561152095.0552342
Infrared,1,1561152095.0552342
Visible,1,1561152095.0552342
temperature,23.76,1561152994.8926754
humidity,54.14,1561152994.8926754
Full_Spectrum,2,1561152995.6625667
Infrared,1,1561152995.6625667
Visible,1,1561152995.6625667
temperature,23.59,1561153895.4426026
humidity,53.78,1561153895.4426026
Full_Spectrum,2,1561153896.2628057
Infrared,1,1561153896.2628057
Visible,1,1561153896.2628057
temperature,23.46,1561154796.0554326
humidity,53.17,1561154796.0554326
Full_Spectrum,2,1561154797.08704
Infrared,1,1561154797.08704
Visible,1,1561154797.08704
temperature,23.59,1561155696.8836317
humidity,50.48,1561155696.8836317
Full_Spectrum,2,1561155697.6603003
Infrared,1,1561155697.6603003
Visible,1,1561155697.6603003
temperature,23.59,1561156597.437167
humidity,49.87,1561156597.437167
Full_Spectrum,2,1561156598.5116644
Infrared,1,1561156598.5116644
Visible,1,1561156598.5116644
temperature,23.59,1561157498.2926512
humidity,49.51,1561157498.2926512
Full_Spectrum,1,1561157499.1522365
Infrared,1,1561157499.1522365
Visible,0,1561157499.1522365
temperature,23.42,1561158399.0055015
humidity,49.51,1561158399.0055015
Full_Spectrum,1,1561158399.9647725
Infrared,1,1561158399.9647725
Visible,0,1561158399.9647725
temperature,23.33,1561159299.7734709
humidity,49.87,1561159299.7734709
Full_Spectrum,2,1561159300.7818534
Infrared,1,1561159300.7818534
Visible,1,1561159300.7818534
temperature,23.29,1561160200.5730126
humidity,50.48,1561160200.5730126
Full_Spectrum,2,1561160201.280425
Infrared,1,1561160201.280425
Visible,1,1561160201.280425
temperature,23.2,1561161101.0658693
humidity,50.73,1561161101.0658693
Full_Spectrum,2,1561161101.7681034
Infrared,1,1561161101.7681034
Visible,1,1561161101.7681034
temperature,22.94,1561162001.551003
humidity,52.31,1561162001.551003
Full_Spectrum,2,1561162002.5057187
Infrared,1,1561162002.5057187
Visible,1,1561162002.5057187
temperature,22.73,1561162902.2882972
humidity,54.26,1561162902.2882972
Full_Spectrum,2,1561162903.3287504
Infrared,1,1561162903.3287504
Visible,1,1561162903.3287504
temperature,22.56,1561163803.131088
humidity,54.63,1561163803.131088
Full_Spectrum,1,1561163803.951971
Infrared,1,1561163803.951971
Visible,0,1561163803.951971
temperature,22.43,1561164703.7398973
humidity,51.58,1561164703.7398973
Full_Spectrum,2,1561164704.6289928
Infrared,1,1561164704.6289928
Visible,1,1561164704.6289928
temperature,22.3,1561165604.41853
humidity,50.97,1561165604.41853
Full_Spectrum,1,1561165605.3808281
Infrared,1,1561165605.3808281
Visible,0,1561165605.3808281
temperature,22.21,1561166505.1717136
humidity,51.82,1561166505.1717136
Full_Spectrum,2,1561166506.0531244
Infrared,1,1561166506.0531244
Visible,1,1561166506.0531244
temperature,22.17,1561167405.8320758
humidity,50.85,1561167405.8320758
Full_Spectrum,1,1561167406.7057488
Infrared,1,1561167406.7057488
Visible,0,1561167406.7057488
temperature,22.17,1561168306.4824293
humidity,50.6,1561168306.4824293
